Level,Status,Mode,Gender,Licence,Work,Family,Cars,Children,Adults,Income,Time.Auto,Time.Transit,Time.Active
Grad,FT,Transit,Female,0,"Yes, I work part time (<10 hours per week)",Live with partner,0,0,2,"$ 90,000 - 119,999",28.006840000000004,154.68828399999995,257.72429999999997
UG,FT,Transit,Female,0,"Yes, I work part time (<10 hours per week)",Live with family/parents,2,0,3,"$ 150,000 - 179,999",32.37961,159.049969,268.27905
UG,FT,Transit,Female,0,"No, I don't work",Live with family/parents,1,0,2,"Less than $ 30,000",22.548560000000002,84.07786,215.74020000000002
Grad,FT,Active,Male,0,"No, I don't work",Live alone,0,0,1,I donâ€™t know,2.528039,22.375469,26.595509999999997
UG,FT,Auto,Female,1,"No, I don't work",Live with partner,3,0,4,Unknown,76.9399,219.50816,876.25485
UG,FT,Auto,Female,0,"Yes, I work part time (11-20 hours per week)",Live with family/parents,1,0,3,I donâ€™t know,32.37961,159.049969,268.27905
UG,FT,Transit,Female,1,"No, I don't work",Live with roommates,0,0,6,Unknown,11.81666,42.125046000000005,97.01227499999999
Grad,FT,Active,Male,1,"No, I don't work",Live alone,0,0,1,Unknown,2.528039,22.375469,26.595509999999997
UG,FT,Transit,Male,1,"Yes, I work part time (21-30 hours per week)",Live with family/parents,3,0,5,Unknown,46.24607,104.15735,482.31915000000004
UG,FT,Transit,Female,1,"Yes, I work part time (11-20 hours per week)",Live with family/parents,1,0,2,Unknown,38.830490000000005,83.07418299999998,352.39919999999995
UG,FT,Transit,Female,0,"Yes, I work part time (11-20 hours per week)",Live with partner,1,2,3,Unknown,30.226359999999996,162.47428200000004,272.70195
UG,FT,Active,Female,1,"Yes, I work part time (<10 hours per week)",Live with roommates,0,0,5,Unknown,0.0,0.0,0.0
UG,FT,Transit,Male,1,"No, I don't work",Live with family/parents,3,0,4,"Less than $ 30,000",3.391024,25.45797,38.85552
UG,FT,Transit,Female,1,"Yes, I work part time (11-20 hours per week)",Live with family/parents,3,0,3,Unknown,69.04578000000001,220.01891,737.4978
UG,FT,Transit,Male,1,"Yes, I work part time (11-20 hours per week)",Live with family/parents,2,1,2,"Less than $ 30,000",32.68334,121.36246200000001,297.897
UG,FT,Transit,Female,1,"Yes, I work part time (<10 hours per week)",Live with family/parents,3,1,7,Unknown,37.509570000000004,165.55157,330.0378
UG,FT,Transit,Female,0,"No, I don't work",Live with family/parents,1,2,2,"Less than $ 30,000",42.29547,197.322867,392.84805
UG,FT,Transit,Female,1,"Yes, I work part time (<10 hours per week)",Live with family/parents,1,1,3,Unknown,16.98428,69.716045,126.423765
Grad,FT,Auto,Female,1,"Yes, I work 31-40 hours per week",Live with family/parents,3,0,3,Unknown,0.0,0.0,0.0
UG,FT,Transit,Female,1,"Yes, I work part time (11-20 hours per week)",Live with family/parents,2,2,3,Unknown,33.02517,129.376139,239.60295000000002
UG,FT,Active,Female,0,"Yes, I work part time (<10 hours per week)",Live with roommates,0,0,2,Unknown,0.0,0.0,0.0
UG,FT,Transit,Male,1,"Yes, I work 31-40 hours per week",Live with family/parents,2,0,4,"$ 30,000 - 59,999",35.80879,151.243962,312.5253
UG,FT,Transit,Male,1,"Yes, I work part time (11-20 hours per week)",Live alone,0,0,1,"Less than $ 30,000",11.10159,43.555664,93.42079500000001
UG,FT,Transit,Female,0,"Yes, I work part time (21-30 hours per week)",Live with family/parents,2,1,4,I donâ€™t know,37.80081,118.016221,372.26475
UG,FT,Transit,Female,0,"No, I don't work",Live alone,0,0,1,Unknown,0.0,0.0,0.0
UG,FT,Auto,Female,0,"Yes, I work part time (21-30 hours per week)",Live with family/parents,2,0,3,"$ 60,000 - 89,999",31.142129999999998,138.72202900000002,283.05
UG,FT,Transit,Female,1,"No, I don't work",Live with family/parents,1,0,2,I donâ€™t know,30.32488,104.571983,263.24834999999996
UG,FT,Transit,Female,1,"No, I don't work",Live with family/parents,4,0,4,Unknown,41.975590000000004,79.511045,422.51625
UG,FT,Active,Male,0,"Yes, I work part time (11-20 hours per week)",Live alone,0,0,1,"Less than $ 30,000",2.528039,22.375469,26.595509999999997
Grad,FT,Auto,Male,1,"Yes, I work part time (11-20 hours per week)",Live with family/parents,3,0,4,Unknown,57.543440000000004,122.222954,515.4543000000001
UG,PT,Transit,Female,1,"Yes, I work > 40 hours per week",Live with roommates,0,0,2,Unknown,27.261120000000002,167.564731,256.8636
Grad,PT,Auto,Female,1,"Yes, I work 31-40 hours per week",Live alone,1,0,1,Unknown,42.21703,86.74846600000001,416.58135
UG,PT,Auto,Female,1,"Yes, I work 31-40 hours per week",Live with partner,1,0,2,Unknown,94.8124,413.15175,1414.70625
UG,FT,Transit,Female,1,"Yes, I work 31-40 hours per week",Live with roommates,2,0,4,Unknown,27.14009,164.102721,260.1864
Grad,FT,Transit,Female,1,"Yes, I work part time (<10 hours per week)",Live with partner,0,0,2,"$ 90,000 - 119,999",24.37424,162.50514099999998,218.88015
UG,FT,Transit,Female,0,"Yes, I work part time (11-20 hours per week)",Live with family/parents,3,0,4,"$ 60,000 - 89,999",60.65561999999999,201.77177,527.3806500000001
UG,FT,Transit,Female,0,"No, I don't work",Live with family/parents,1,4,3,Unknown,15.2203,74.34241999999999,156.80325
UG,FT,Transit,Female,0,"Yes, I work part time (11-20 hours per week)",Live with family/parents,2,0,2,I donâ€™t know,17.05451,75.770438,132.87829499999998
Grad,FT,Auto,Male,1,"No, I don't work",Live with family/parents,4,0,2,Unknown,56.63414,128.219002,508.59375
UG,FT,Active,Female,0,"Yes, I work part time (<10 hours per week)",Live with roommates,0,0,2,"Less than $ 30,000",2.528039,22.375469,26.595509999999997
Grad,FT,Auto,Female,1,"Yes, I work part time (<10 hours per week)",Live alone,1,0,1,Unknown,29.03255,154.602076,276.162
Grad,FT,Transit,Female,1,"Yes, I work part time (<10 hours per week)",Live alone,0,0,1,"Less than $ 30,000",23.5912,137.652486,215.2239
Grad,FT,Transit,Male,0,"Yes, I work part time (<10 hours per week)",Live with family/parents,0,0,2,Unknown,37.99167,189.510416,341.2197
UG,FT,Transit,Female,0,"No, I don't work",Live with family/parents,2,1,4,I donâ€™t know,31.689090000000004,110.001346,253.3494
UG,FT,Transit,Female,0,"Yes, I work part time (21-30 hours per week)",Live with family/parents,1,0,3,"Less than $ 30,000",40.752179999999996,121.314982,371.29365
UG,FT,Transit,Female,1,"Yes, I work part time (11-20 hours per week)",Live with family/parents,2,1,3,"$ 150,000 - 179,999",27.148740000000004,86.73223000000002,243.40095
UG,FT,Transit,Male,1,"Yes, I work part time (11-20 hours per week)",Live with partner,1,0,2,Unknown,22.13186,78.758274,207.36870000000002
Grad,FT,Active,Female,0,"No, I don't work",Live alone,0,0,1,Unknown,11.61214,55.190023,105.16384500000001
UG,PT,Transit,Male,1,"Yes, I work 31-40 hours per week",Live with partner,1,0,2,"$ 120,000 - 149,999",32.49361,156.78013,298.77540000000005
UG,PT,Transit,Female,0,"Yes, I work part time (11-20 hours per week)",Live with family/parents,1,2,4,"Less than $ 30,000",49.983290000000004,123.83631000000001,559.76415
Grad,FT,Auto,Female,1,"Yes, I work part time (<10 hours per week)",Live with partner,2,1,2,Unknown,30.881109999999996,174.136945,290.13509999999997
UG,PT,Auto,Male,1,"Yes, I work 31-40 hours per week",Live alone,1,0,1,"$ 90,000 - 119,999",28.36655,112.934979,202.40325
UG,FT,Transit,Male,1,"Yes, I work 31-40 hours per week",Live with partner,0,0,2,Unknown,28.32965,151.95325,263.3676
UG,FT,Transit,Male,1,"No, I don't work",Live with family/parents,2,0,3,"$ 90,000 - 119,999",32.94616,120.409062,262.6005
UG,FT,Auto,Female,1,"Yes, I work part time (21-30 hours per week)",Live with family/parents,2,2,5,Unknown,60.62775,158.10870999999997,846.64965
UG,PT,Transit,Female,0,"Yes, I work part time (<10 hours per week)",Live with partner,1,0,2,"$ 60,000 - 89,999",15.089310000000001,66.29619100000001,131.83530000000002
UG,FT,Transit,Female,0,"Yes, I work part time (11-20 hours per week)",Live with family/parents,5,0,7,"$ 120,000 - 149,999",58.234669999999994,188.22935,557.1565499999999
Grad,FT,Auto,Female,1,"No, I don't work",Live with roommates,2,0,2,I donâ€™t know,15.1978,106.947948,137.30175
UG,FT,Transit,Female,0,"Yes, I work part time (<10 hours per week)",Live with family/parents,0,0,5,Unknown,40.84858,182.802526,383.5656
UG,FT,Transit,Female,0,"No, I don't work",Live with family/parents,1,1,4,Unknown,53.554759999999995,129.35437,492.61365
UG,FT,Transit,Female,0,"No, I don't work",Live with family/parents,1,0,3,Unknown,34.77583,123.953976,310.94865000000004
UG,FT,Transit,Female,0,"Yes, I work part time (11-20 hours per week)",Live with family/parents,3,1,4,I donâ€™t know,35.7491,128.079271,292.39455000000004
Other,Other,Auto,Female,1,"Yes, I work > 40 hours per week",Live with roommates,1,0,1,"$ 30,000 - 59,999",15.691429999999999,65.46510500000001,118.65768
UG,PT,Transit,Female,0,"Yes, I work part time (<10 hours per week)",Live with family/parents,2,0,4,Unknown,21.298029999999997,104.548083,188.6319
UG,FT,Transit,Female,1,"No, I don't work",Live with roommates,0,0,2,Unknown,29.74683,157.362031,274.37115
UG,FT,Transit,Male,0,"No, I don't work",Live with family/parents,1,1,3,Unknown,5.79051,40.20625,59.575875
UG,FT,Transit,Female,1,"No, I don't work",Live with roommates,0,0,7,Unknown,29.734990000000003,92.177612,227.79285000000002
UG,FT,Transit,Male,0,"No, I don't work",Live with family/parents,1,2,3,Unknown,20.09891,87.948701,190.65375
UG,FT,Transit,Female,0,"No, I don't work",Live with family/parents,1,2,3,"Less than $ 30,000",15.2203,74.34241999999999,156.80325
Grad,PT,Auto,Female,1,"Yes, I work > 40 hours per week",Live with family/parents,1,0,4,Unknown,44.758,116.13956,312.90405
UG,FT,Auto,Male,1,"Yes, I work part time (<10 hours per week)",Live with roommates,2,0,2,Unknown,0.0,0.0,0.0
UG,FT,Active,Female,1,"Yes, I work part time (21-30 hours per week)",Live with roommates,2,0,5,Unknown,2.528039,22.375469,26.595509999999997
UG,FT,Transit,Male,0,"No, I don't work",Live alone,0,0,1,Unknown,0.0,0.0,0.0
UG,FT,Transit,Female,0,"No, I don't work",Live with family/parents,1,1,3,"$ 30,000 - 59,999",15.033320000000002,63.943592,137.05005
UG,PT,Transit,Female,1,"No, I don't work",Live alone,1,0,1,"Less than $ 30,000",32.25499,163.957046,295.08764999999994
UG,FT,Auto,Female,1,"Yes, I work part time (<10 hours per week)",Live with family/parents,3,0,4,Unknown,62.9683,168.78888,516.3024
UG,FT,Transit,Female,1,"Yes, I work part time (21-30 hours per week)",Live with family/parents,3,0,3,Unknown,42.144890000000004,242.40519,414.64320000000004
UG,FT,Transit,Female,1,"No, I don't work",Live with family/parents,4,1,3,Unknown,34.75459,163.980898,345.93104999999997
UG,FT,Transit,Female,0,"Yes, I work part time (<10 hours per week)",Live with family/parents,1,0,2,Unknown,7.978713000000001,122.21534799999999,71.714445
Grad,FT,Transit,Male,0,"Yes, I work part time (<10 hours per week)",Live with family/parents,0,2,2,I donâ€™t know,22.97634,71.719151,212.0769
UG,FT,Transit,Male,0,"No, I don't work",Live with family/parents,1,0,2,Unknown,50.23025,150.16639999999995,474.33689999999996
UG,FT,Auto,Male,0,"Yes, I work part time (<10 hours per week)",Live with family/parents,2,1,3,Unknown,7.754499000000001,42.48468,67.407555
UG,FT,Auto,Female,1,"No, I don't work",Live with family/parents,3,2,4,"$ 60,000 - 89,999",43.3826,82.251299,437.80740000000003
UG,FT,Transit,Female,1,"No, I don't work",Live with family/parents,1,2,3,Unknown,10.624,47.178401,87.79515
UG,FT,Transit,Female,0,"Yes, I work part time (21-30 hours per week)",Live with family/parents,2,0,5,"$ 90,000 - 119,999",46.7733,154.64829,390.06435000000005
Grad,FT,Active,Female,0,"No, I don't work",Live alone,1,0,1,Unknown,2.528039,22.375469,26.595509999999997
UG,FT,Transit,Male,0,"Yes, I work part time (<10 hours per week)",Live with family/parents,1,0,5,Unknown,21.72579,76.122849,164.70540000000003
UG,PT,Transit,Female,0,"Yes, I work part time (21-30 hours per week)",Live with family/parents,2,1,7,"$ 60,000 - 89,999",46.13241,122.01741799999999,329.25945
UG,FT,Transit,Female,1,"No, I don't work",Live alone,1,0,1,I donâ€™t know,17.04712,71.271692,130.578135
UG,FT,Auto,Female,1,"Yes, I work part time (21-30 hours per week)",Live with family/parents,2,1,3,Unknown,43.56975,137.71095599999998,392.47965000000005
UG,FT,Auto,Female,1,"No, I don't work",Live with family/parents,3,1,4,Unknown,21.298029999999997,104.548083,188.6319
UG,FT,Transit,Female,1,"Yes, I work part time (11-20 hours per week)",Live with family/parents,3,2,3,I donâ€™t know,32.37961,159.049969,268.27905
UG,FT,Transit,Male,1,"Yes, I work part time (<10 hours per week)",Live with family/parents,2,0,4,Unknown,56.72545,171.64026,544.29315
UG,FT,Transit,Other,0,"No, I don't work",Live with family/parents,4,1,5,I donâ€™t know,20.558320000000002,71.526217,144.381675
UG,FT,Transit,Male,1,"No, I don't work",Live with roommates,0,0,2,Unknown,29.68967,153.907322,282.6918
Grad,FT,Transit,Female,1,"Yes, I work part time (<10 hours per week)",Live with partner,0,0,2,Unknown,16.34245,143.327797,163.61235
UG,FT,Auto,Male,1,"Yes, I work part time (11-20 hours per week)",Live with family/parents,2,0,3,"$ 60,000 - 89,999",18.16611,69.627361,167.05065
UG,FT,Transit,Female,0,"Yes, I work part time (11-20 hours per week)",Live with family/parents,0,1,3,I donâ€™t know,64.84548000000001,133.649055,630.21315
UG,FT,Auto,Male,1,"Yes, I work 31-40 hours per week",Live with partner,1,0,3,Unknown,29.03255,154.602076,276.162
UG,FT,Transit,Female,0,"Yes, I work part time (11-20 hours per week)",Live with family/parents,2,0,3,Unknown,31.275859999999998,114.37688200000001,281.77815
UG,FT,Transit,Male,1,"Yes, I work part time (<10 hours per week)",Live with family/parents,2,0,3,I donâ€™t know,81.81258000000001,243.4521,830.5658999999999
UG,FT,Transit,Female,0,"Yes, I work part time (<10 hours per week)",Live with family/parents,2,1,3,I donâ€™t know,42.61825,157.719639,277.5543
UG,FT,Transit,Female,0,"Yes, I work part time (21-30 hours per week)",Live with family/parents,1,1,3,I donâ€™t know,30.51473,164.770378,295.0476
UG,FT,Transit,Female,1,"Yes, I work part time (21-30 hours per week)",Live with family/parents,1,2,3,"$ 30,000 - 59,999",21.31374,71.904404,187.92209999999997
UG,FT,Auto,Female,0,"Yes, I work part time (11-20 hours per week)",Live with family/parents,2,1,3,Unknown,38.8418,100.756442,397.39845
UG,FT,Transit,Female,0,"No, I don't work",Live with family/parents,1,1,3,Unknown,60.44783,143.10091,559.0056
Grad,FT,Transit,Female,1,"Yes, I work part time (11-20 hours per week)",Live alone,0,0,1,Unknown,20.93219,144.828421,198.9642
UG,FT,Transit,Female,1,"No, I don't work",Live with family/parents,2,0,6,Unknown,41.07052,96.53054200000001,405.25695
Other,Other,Transit,Female,1,"No, I don't work",Live with family/parents,3,0,3,Unknown,34.60349,202.78624,373.9854
UG,FT,Auto,Female,1,"Yes, I work > 40 hours per week",Live with family/parents,2,1,4,"$ 60,000 - 89,999",32.37961,159.049969,268.27905
UG,FT,Transit,Female,1,"Yes, I work part time (<10 hours per week)",Live with family/parents,1,1,3,Unknown,31.77095,156.209945,275.3715
Grad,FT,Transit,Female,1,"No, I don't work",Live with partner,1,0,2,"$ 60,000 - 89,999",12.98915,59.026897999999996,113.41999500000001
Grad,FT,Transit,Female,1,"Yes, I work part time (11-20 hours per week)",Live with partner,1,0,2,"$ 60,000 - 89,999",27.745690000000003,148.43822,255.18225000000004
UG,FT,Auto,Female,1,"Yes, I work part time (11-20 hours per week)",Live with family/parents,4,0,4,Unknown,36.10642,122.80337,325.8885
UG,FT,Transit,Female,0,"No, I don't work",Live with family/parents,0,1,2,"$ 30,000 - 59,999",22.85303,91.916076,224.22795000000002
UG,FT,Transit,Female,0,"Yes, I work part time (11-20 hours per week)",Live with roommates,1,0,5,I donâ€™t know,5.92971,38.708464,62.121615
UG,FT,Transit,Female,0,"No, I don't work",Live with family/parents,3,1,7,Unknown,43.83275,147.77266899999995,354.36255
Grad,FT,Transit,Female,1,"Yes, I work part time (<10 hours per week)",Live with family/parents,1,0,3,"$ 30,000 - 59,999",13.10383,51.766832,112.71996
UG,FT,Transit,Male,1,"Yes, I work part time (<10 hours per week)",Live with family/parents,2,2,3,Unknown,39.88817,192.632451,364.02254999999997
UG,FT,Transit,Male,1,"Yes, I work part time (<10 hours per week)",Live with family/parents,3,0,4,"$ 60,000 - 89,999",57.74332,126.4926,528.1476
Grad,FT,Transit,Male,1,"No, I don't work",Live with roommates,0,0,2,"Less than $ 30,000",16.58455,72.991158,137.20812
Grad,FT,Transit,Female,1,"Yes, I work part time (11-20 hours per week)",Live with partner,1,0,2,Unknown,39.01577,184.286255,329.5815
UG,FT,Transit,Female,1,"Yes, I work part time (11-20 hours per week)",Live with family/parents,1,1,4,"$ 30,000 - 59,999",29.54245,113.43763999999999,394.6785
Grad,FT,Transit,Female,1,"No, I don't work",Live with family/parents,3,1,5,"Less than $ 30,000",40.46216,191.802102,351.1686
UG,FT,Auto,Female,1,"Yes, I work part time (21-30 hours per week)",Live alone,1,0,1,"Less than $ 30,000",20.82787,78.442265,149.450385
Grad,FT,Auto,Female,1,"Yes, I work part time (<10 hours per week)",Live with partner,1,0,2,Unknown,22.62351,106.319172,178.86975
Grad,FT,Transit,Female,1,"Yes, I work part time (11-20 hours per week)",Live with family/parents,1,0,3,"$ 120,000 - 149,999",44.82082,196.51431200000002,382.0818
Grad,FT,Auto,Male,1,"Yes, I work part time (<10 hours per week)",Live with roommates,2,0,4,Unknown,9.982904,40.958895,104.22844500000001
UG,FT,Transit,Female,0,"Yes, I work 31-40 hours per week",Live with family/parents,2,0,4,"$ 60,000 - 89,999",17.453110000000002,70.30349000000001,167.8551
UG,FT,Transit,Female,0,"Yes, I work part time (<10 hours per week)",Live with family/parents,1,1,4,I donâ€™t know,39.46297,207.55412,343.71225
UG,FT,Transit,Female,0,"No, I don't work",Live with family/parents,1,4,3,Unknown,83.63383,208.02147,699.48915
UG,FT,Transit,Female,0,"No, I don't work",Live with family/parents,2,0,4,"$ 60,000 - 89,999",52.80011999999999,217.47744,492.5289
UG,FT,Auto,Male,1,"No, I don't work",Live with family/parents,3,0,4,Unknown,59.19203,187.09026,796.28505
UG,FT,Transit,Female,1,"No, I don't work",Live alone,0,0,1,"Less than $ 30,000",22.26353,152.12783000000005,211.0866
UG,FT,Transit,Female,1,"Yes, I work part time (<10 hours per week)",Live with family/parents,2,0,4,Unknown,9.906636,47.128307,114.03624
